Text,Label
Pakka! And KGF Chapter II ಇದಕ್ಕಿಂತ inna ದೊಡ್ಡ ರಾಜ್ಯ ನೇ ಕಟ್ಟುತ್ತೇ! Waiting for Asn & KGF II,Not_offensive
Game name  bro,not-Kannada
Pls in hindi,Not_offensive
My favorite song in 2019 is Taaja samachara   ಸಾಹಿತ್ಯ ಪ್ರಿಯರೇ ಒಮ್ಮೆ ಈ ಹಾಡು ಕೇಳಿದ್ರೆ ಕೇಳ್ತಾನೆ ಇರ್ಬೇಕು ಅನ್ಸುತ್ತೆ....  Everybody watch this,Not_offensive
Super guru neevu,Not_offensive
ಅದ್ಬುತವಾಗಿದೆ ಅವನೇ ಶ್ರೀಮನ್ನಾರಾಯಣ ಚಿತ್ರದ ಹಾಡು ಹ್ಯಾಂಡ್ಸಪ್,Not_offensive
ಇಂತಹ ಅದ್ಭುತ ಸಿನಿಮಾಯಳು ಮತ್ತು ಹಾಡುಗಳು ಕನ್ನಡದಲ್ಲಿ ಹೆಚ್ಚು ಹೆಚ್ಚು ಬರಲಿ  ಎಂದು ಎಲ್ಲರೂ ಹಾರೈಸೊಣ,Not_offensive
le gubad..... likes inda aden sigutto nimgella..... olle bhikshukara thara like maadi like maadi andkondu.....,Offensive_Untargetede
D boss love ers 1 like madi,Not_offensive
anna super anna,Not_offensive
ಎಲ್ಲಿ ಮಂಗಳ ಗ್ರಹದವರು ಅನ್ಕೊಂಡಿದ್ದೆ..,Not_offensive
@Nandi Parthasarathi ಓಹೋ ನಂದಿನಿ ನಿಂದು ಮಿಲ್ಕ್ ಪಾರ್ಲರ್ ಬೇರೆ ಇದಿಯಾ,Offensive_Targeted_Insult_Individual
Prajwal Devaraj,not-Kannada
ನಿಜವಾಗಿಯೂ ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ಅವತಾರ.. ಹ್ಯಾಟ್ಸ್ ಆಫ್ ನಾರಾಯಣ,Not_offensive
ಸಾರ್ ನೀವು ಎಷ್ಟೋ ಜನರಿಗೆ ಮಾದರಿ,Not_offensive
ಡಿ ಬಾಸ್ ಅಭಿಮಾನಿಗಳ ಕಡೆಯಿಂದ all the best,Not_offensive
R u tok tok girl??,Not_offensive
Yar bekadru PM agakke agolla,Offensive_Untargetede
Nanu 2 weaks ninda huccha agbitidini boss song ge fiddha agbitidini,Not_offensive
Namma galli goo bandiddru ashwatthama,Offensive_Untargetede
Bro ondu hellla nandu nan desha consumer economy navu producer economy agbeku. Edu agbeku andre swantha bussinessd madodu kalisabeku. Ellli job edre great ade entrprenuer r bussinesss madtidini andre yalru chikkkadagi nodtare madve agoke hudginu kodollla. Encouragrment ellla guru,Not_offensive
Jai d boss,Not_offensive
...so am I,not-Kannada
ಭಹಾಳ್ ಚನ್ನಾಗಿ ಇದೆ,Not_offensive
Neen build up films nodkindu irappa..illi yake bande..?,Offensive_Untargetede
Sir u r amazing,not-Kannada
Gurudesh pandey sir remake madobadlu swamek    madi sir,Not_offensive
ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,Not_offensive
ಸೂಪರ್ ಸೋಮಣ್ಣ ಮಾಚಿಮಾಡ  ಇಂತಹ ಒಳ್ಳೆಯ ಕೆಲಸ ಇನ್ನೂ ಮುಂದುವರಿಯಲಿ  ಶಂಕರ್ ಸರ್ ನಿಮ್ಮ ನೇರವಾದ ಮತ್ತು ವಾಸ್ತವವಾದ ಮಾತಿಗೆ,Not_offensive
idu charitre shrushtrisuva avatara = idu charithre shrushtusuva haadu,Not_offensive
ನಮ್ಮ ಕನ್ನಡnನಮ್ಮ ಹೀರೋnನಮ್ಮ ಹೆಮ್ಮೆnಸೂಪರ್ nವಿಷ್ಣು ದಾದ ಅಭಿಮಾನಿ ಗಳು,Not_offensive
@Ŕävîñđŕå_02_GøWđřú ನಿಮ್ಮ ಅಕ್ಕುನ್ ಒನ್ ನೈಟ್ ಕಲ್ಸು bgm,Offensive_Targeted_Insult_Individual
I like it  war,not-Kannada
100 ಕೋಟಿ ಫಾರ್ month or day haa anna,Not_offensive
Paapa yaro hair oil bagge helkodthidre niv yake oppose maadthira.adu avara ishta avaru yelli aadaru copy maadli ..niv yavathu yenu copy maadillva.niv hege nim opinion helidri avru ashte avara opinion helidru ashte.niv maathadidu avarige sari ansalla,Offensive_Targeted_Insult_Individual
ನೀನು ಅವನೇ ಅಂತ nನಾವು ನಂಬ್ತಿವಿ ..nಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ಅವತಾರದವನು ..nಶ್ರೀಮನ್ನಾರಾಯಣ,Not_offensive
super bro love you,Not_offensive
Tik tok beda Anna,Not_offensive
Agithu parichaya YouTube nalli....nSneha suruvaythu WhatsApp nalli....nMundu varida adhyaya...!,Not_offensive
Ajanish Loknath en music kottiddiya ಗುರು ಚಿಂದಿ,Not_offensive
Super video,not-Kannada
I am a Malayalee and i also agree it's kannada.,not-Kannada
Naa innomme e movie naodalla  avanajji eradu dina aytu hale hudgi nenapagi uta illa nidde illa sayotara annistide,Offensive_Targeted_Insult_Individual
RAKSHIT SHETTY WE LOVE YOU SO MUCH,not-Kannada
@madhukumar madhukumar ks for a kind information.... audio lunch....,Offensive_Targeted_Insult_Individual
abba en song Superrr,Not_offensive
That voice....n@VP sir..nVere level song,Not_offensive
@satishnithyanandam nin hesralle comedy ide ..nin antha thika kobbu iro mindri sule makklathrs nangen mathu. Hogo kong boli magane.,Offensive_Targeted_Insult_Individual
ಅವನೆ ಶ್ರೀಮಾನ್ ನಾರಾಯಣ 300 ಕೋಟಿ ಅರಾಮಾಗಿ ಮಾಡುತ್ತೆ ಅನ್ನುವವರು ಲೈಕ್ ಮಾಡಿ,Not_offensive
Seems like they are sallu muvi fans,Offensive_Targeted_Insult_Group
Super guru,Not_offensive
Prajju yav dress hakudru super aage kantane ..,Not_offensive
Hindi songs kaha he,not-Kannada
ಸಿನಿಮಾ ಅದ್ಭುತ,Not_offensive
super anna super creative kannadiga,Not_offensive
ಮೆರೆಯಲಿ ಕನ್ನಡದ,Not_offensive
I like it sr good job,not-Kannada
@prithvi nayak ನಿಮ್ಮ ಅಮ್ಮ ಆಲ್ಸೋ ಫ್ಲಾಪ್,Offensive_Targeted_Insult_Individual
ಧ್ರುವ ಬಾಸ್ ಅಭಿಮಾನಿಗಳು ಲೈಕ್ ಮಾಡಿ,Not_offensive
Bro nivu adthiro game yavudu,Not_offensive
ಡಿ ಬಾಸ್ ಫ್ಯಾನ್ಸ್ ಲೈಕ್ ಮಾಡ್ರೋ,Not_offensive
super hit song kannada,Not_offensive
Jai dboss,Not_offensive
super comedy drama togari tippa,not-Kannada
Olle kelsa madudru ban madi......  2020 li idonde gudnews,Not_offensive
Intaha innu hadugalu kannada industryge beku annuvavaru like madi,Not_offensive
ಸುದೀಪ್ ಅಣ್ಣನ ಅಭಿಮಾನಿಗಳಿಂದ ಕಡೆಯಿಂದ ಅವನೆ ಶ್ರೀಮನ್ ನಾರಾಯಣ ಚಿತ್ರ ಶತದಿನೋತ್ಸವ ಆಚರಿಸಲೆಂದು ಶುಭಕೊರುತ್ತೆವೆ,Not_offensive
Slow poison song hit like if u agree,Not_offensive
Sata bita jaga fill hagede dud,Not_offensive
I hv one doubt gay gu ivarigu en difference heli,Offensive_Targeted_Insult_Other
Super  VP sir,not-Kannada
ಸಾಹಿತ್ಯಗಾರರ ಕನ್ನಡನಾಡಿನಲ್ಲಿ ಸಾಹಿತ್ಯವನ್ನ ಅಚ್ಚ ಕನ್ನಡದಲ್ಲಿ ಬರೆದಿರುವ ಅ ಸಾಹಿತ್ಯಗಾರ ಯಾರು ಅಂತ ನನಗೆ ಗೊತ್ತಿಲ್ಲ ಆದರೆ ತುಂಬಾ ಸೊಗಸಾಗಿದೆ ಸಾಂಗ್,Not_offensive
Bro nim maath keli China App hogli Indian App nallu video madalla bidi,Not_offensive
Super song,not-Kannada
Jai d boss,not-Kannada
Bhai Main Kabhi Aisa video Nahi Dekha Kisi movie mein,not-Kannada
Telugu lyrics super,not-Kannada
ಈ ಯುಗದ ಶಂಕರ್ ನಾಗ್ ಗುರು ನೀನು  all the best from DBOSS fans,Not_offensive
ಥೂ ನಿಮ್ಮ ಮೊದಲು ನಮ್ಮ ದೇಶ ನಮ್ಮ ದೇಶಕ್ಕೋಸ್ಕರ ಬದುಕಿ  ಚೀನಾದವರ ನೀವು  ಚೀನಾದ ಅವರಿಗೋಸ್ಕರ ಬದುಕಬೇಡಿ ನಮ್ ದೇಶ ನಮ್ ನಾಡನ್ನು ಬೆಳೆಸಿ ಮೊದಲು,Offensive_Targeted_Insult_Group
ಈ ಎಲ್ಲ ಅಂಶಗಳನ್ನು ಗಮನಿಸಿದರೆ ನಮ್ ದೇಶದಲ್ಲಿಯೂ ಸಾರ್ವಭೌಮತ್ವ ಇರಬೇಕಿತ್ತು ಅನ್ಸುತ್ತೆ.,Not_offensive
Nija helidri sir..! Nimma video nodi admele kuda namma bhatiyaru  badalali antha pray madtini.,Not_offensive
Sir mate communist best antiria nDemocracy li rajakarnigalu kithadtare,Offensive_Targeted_Insult_Group
E kannalli ennu en  en nodbeko bro,Not_offensive
ನಾನು 15ವರ್ಷ ಹಿಂದೆ ಚಾಮಯ್ಯ ಮೇಷ್ಟ್ರು ಅಶ್ವಥ್ ಸಾರ್ ಇಂಟರ್ವಿವ ನೋಡಿದ್ದೆ,Not_offensive
Loved vijay prakash sir voice,Not_offensive
Nange gottu ashwathama ellidane anta,Not_offensive
Making Nalli crazy star nenapadru...,Not_offensive
Super togari tipa,not-Kannada
oba mele hogutidane andre navanige melle hogokke sahay madobadallu avan kalu aledu kelage billisoke nodo janare nammalijas,Offensive_Targeted_Insult_Group
ಸರ್ ತಂದೆಗೆ ತಕ್ಕ ಮಗ ಸರ್ ನೀವು ಯಾವುದೇ ಆಶದಾಯಕವಾದಿ ಅವಕಾಶವಾದಿಯು ಅಲ್ಲ  ನಿಮ್ಮ ತಂದೆಯವರ ಆದರ್ಶಗಳಿಂದ ನನ್ನಂತಹ ಕೊಟ್ಯಾಂತರ ಜನ ಬದುಕು ಕಟ್ಟಿ ಸತ್ಯ ಮಾರ್ಗದಲ್ಲಿ ನಡೆಯುತ್ತಾರೆ ನಿಮಗೆ ಅನಂತ ಕೋಟಿ ಧನ್ಯವಾದಗಳು,Not_offensive
100/ true sir,not-Kannada
super film kavanadalli kathe,Not_offensive
Adu igala 1960 ali nadedidu doctor incident,Not_offensive
Love u shettre,Not_offensive
Sakkat  matu,Not_offensive
ha ha ha ha,not-Kannada
wowww superb song,not-Kannada
Sir super keep it up,not-Kannada
ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,Not_offensive
Alla Darshan fans,Not_offensive
starting baro music kundavani ಕುಂದಾಪುರದ u remake,Not_offensive
Bindu gowda hello!.... Koltogiro kobri mithaayi mukdavlene,Offensive_Targeted_Insult_Individual
@prithvi nayak nayakru suel maklu,Offensive_Targeted_Insult_Individual
Super video ,not-Kannada
ಸಾಹಿತ್ಯ ಬಹಳ ಅದ್ಭುತವಾಗಿ ಮೂಡಿ ಬಂದಿದೆ.,Not_offensive
Brother Bindu Gowda du tik tok ban hagirodhru bagge matadidhalala adur bagge video Madi n( Love you u r channel ),Not_offensive
@Nandi Parthasarathi ನಿನ್ ತುಲ್ಲು ಊರ್ ಬಾಗ್ಲು,Offensive_Targeted_Insult_Individual
Lingaraju  m,Not_offensive
Hands up like madi,Not_offensive
Happy to ban china App Bloody Tiktok,not-Kannada
Hands up avathara,Not_offensive
anna intha kachada nahigallna roast madodralli tapenilla asn dialogue  daritapdhorna kshamisbodhu thap daari hiddhornallla  nim jothe iddhivi anna,Offensive_Targeted_Insult_Other
Nimge henge gotthu neevu en alle idra,Offensive_Targeted_Insult_Individual
Super ri boss lovely jai Kiccha Fan's jai rakshith Shetty boss,Not_offensive
Over buildup yella yaake bidu guru...story chanagi kottidre saaku...aa rashmika thika uribeku....,Offensive_Targeted_Insult_Individual
17 million views,not-Kannada
ನನಗೆ ಮಹಾಭಾರತ ಅಂದರೆ ತುಂಬಾನೆ ಇಷ್ಟ....nಮಹಾಭಾರತದಲ್ಲಿ  ಬರುವ ಪಾತ್ರಗಳು,Not_offensive
Ellanu KGF ge yaak compare maadtiyaa guru,Offensive_Targeted_Insult_Individual
I love you RAKSHIT...,Not_offensive
Ega ha ashvathama ellidhane,Not_offensive
Super bro ,Not_offensive
ಡುಬೇಕ್ add ಕಾನುನುಬದ್ದವಾಗಿದೆಯ??? ಇಂಜಿನಿಯರಿಂಗ್ ಮಾಡಿ ಕೆಲಸ ಮಾಡೊದ ಬಿಟ್ಟು ಜೂಜ್ ಆಡ್ತನಂತೆ ಲಕ್ಷ  ಕಳೆದುಕೊಂಡು ಮೇಲೆ ಬುದ್ಧಿ ಬರತ್ತೆ,Offensive_Untargetede
Super song bro,not-Kannada
Bari prayojanake barada films nododu Facebook YouTube li comments hodiyodu yaavalo hudugi siktale anta instagram li search madodo ede Indians hanebaraha etara madidre dhesha development aagoke saadyana,Offensive_Targeted_Insult_Group
Super d boss  ,not-Kannada
ಆಗೇ ಆಗತ್ತೆ 50 million + just wait,Not_offensive
Super song,not-Kannada
@Yashas Cp pakka,Not_offensive
Hi my friend,not-Kannada
34 m v,not-Kannada
Movie chenagide hogi nodi,Not_offensive
@Darshan Jain bro fans fans tara irona please personal agi family mele beda. Ibbarigu sari kanalla nanna mele ba illa nanna hero mele ba adu bittu family mele beda. It seems like worst.  You have also god(mother). Amma ammane yallara amma yallarigu ammane bro nimma amma namma amma bere anta enu iralla bro. Nanu ninna cmnt ge reply ade tara kodbavudu but nange amma nenpagutte so please understand.,Not_offensive
Supper trailer I like,not-Kannada
Estu kelidru matte matte kelbeku ansutte,Not_offensive
Shankar nag boss tara yaru barala barake agala adu bandre adu uppi avru matra aste ..always king mekar is uppi and Shankar nag bossssssssss,Not_offensive
Super fast kate,Not_offensive
I am waiting bahi,not-Kannada
Super correct sir,not-Kannada
@Dr Vishnu Dada- Appu,not-Kannada
Hands up song ge,Not_offensive
Please movie na re release madi,Not_offensive
I big big fan of Dia,not-Kannada
Ennu.   Madu. Guru eee sule magllu du. Troll. Na,Offensive_Targeted_Insult_Group
Guri bennatto netara.......hands upp,Not_offensive
ಕನ್ನಡಿಗ ಕಲಾರಸಿಕ nAvane Srimannarayana Trailer-BGM n          Re-Createdn,Not_offensive
Excellent song,not-Kannada
ಚಿತ್ರ ಗೆದ್ದಿದೆ ಆಧರೆ nಪ್ರೇಕ್ಷಕ ಸೋತಿದ್ದಾನೆ,Offensive_Untargetede
Egu edare sir,Not_offensive
ಬನ್ನಿ ಸರ್ ನಾವು driver ರೆ ದೇವರು ಯಾರಿಗೂ ಅನ್ಯಾಯ ಮಾಡೋಲ್ಲ  ನಮ್ಮ ಪಾಲಿಗೆ ಬಂದಿದ್ದನ್ನ ನಾವು ಅನುಭವಿಸಲೇ ಬೇಕು.....god bless you sir,Not_offensive
Link share madi,Not_offensive
Kannada super song.....super boss..... hands up,Not_offensive
ದಯವಿಟ್ಟು ಕನ್ನಡ ಅಭಿಮಾನಿಗಳು ಒಂದಾಗಿ ಕೆಲ್ಸ ಮಾಡೋ ಸಮಯ,Not_offensive
ಅರೆ  ಜನ ಕುಣಿದು ಕುಪ್ಪಳಿಸುತಿದ್ದಾರೆ ಅಂತ Tik tok ban ಮಾಡಿಲ್ಲ. ಇದನ್ನು ಬಳಸುವ ಬಹಳಷ್ಟು ಜನಾ ಕೇಂದ್ರ ಸರಕಾರದ ವೈಫಲ್ಯ ಎತ್ತಿ ತೋರಿಸಿ,Offensive_Targeted_Insult_Group
ಬುದ್ಧಿ ಹೇಳೋಕೆ ಬುದ್ಧನೇ ಆಗಬೇಕು ಅಂತ ಏನ್ ಇಲ್ಲ... ತಲೆಯಲ್ಲಿ ಬುದ್ಧಿ ಇದ್ರೆ ಸ್ವಲ್ಪ ಸಾಕು....  Ck,Offensive_Untargetede
Bro  I am your big fan,not-Kannada
ಸಾಂಗ್ ಬೆಂಕಿ n,Not_offensive
Entha savu marre idu nExam Alli ans nepagalla  1line bardu 2nd line baribekidre ide song barutte,Not_offensive
ಇದು ಖಂಡಿತ ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೊ ಅವತಾರ!,Not_offensive
ನಿಜವಾದ ಪ್ಯಾನ್ ಇಂಡಿಯನ್ ಚಲನಚಿತ್ರ ಈ ದಿಯಾ. ಅತ್ಯದ್ಭುತ ಚಿತ್ರ  ಗುರು,Not_offensive
KICHCHA BOSS FANS,not-Kannada
@abhi k patil,not-Kannada
Very nice togari tippa story,Not_offensive
Slow poison song annoru like madi...,Not_offensive
Super guru iam proud my india,Not_offensive
@Nandi Parthasarathi ಚಕ್ಕ ಮುಂಡೆ... ನಿನ್ ತುಲ್ಲಗೆ ನನ್ ತುಣ್ಣಿ ಹಾಕ ಎಷ್ಟೇ ನಿನ್ ರೇಟು,Offensive_Targeted_Insult_Individual
ಡಬ್ಬಿಂಗ್ ಪ್ರೋತ್ಸಾಹಿಸುವವರು ಲೈಕ್ ಮಾಡಿ,Not_offensive
You have bright future,not-Kannada
Agreed virat kohli looks,not-Kannada
Super song great song,Not_offensive
So super song yaa,not-Kannada
Mysore maharajara bagge hemme inda helidralla tumba chennagittu.,Not_offensive
Paramvah Music uuuujnxgjmifjkijhn Ya jinhen,Not_offensive
@SHASHIKALA B howda mam enge,Not_offensive
Trailer Andre Eg Erbeku...,Not_offensive
Thank you sir,not-Kannada
Friend's Block tickets kuda sigalla,Not_offensive
@Avinashdada kichcha neenu nange alveno huttirodu nan bale koose respect fathers my waste sperms all bale pans nam balegaran hendthi malayalee maneli oble avalanthe hogi avl kari thulna kelike biddange nekku thuldeepanan pan agidukku saarthka agutte puccha pans for a reason ,Offensive_Targeted_Insult_Individual
Amar prasad sir ಈ ಕೆಲವು ಅತಿ ಉತ್ತಮ ವಿಷಯಗಳನ್ನು ಗಮನಿಸಿದರೆ ನಾವು ಚೀನ ದೇಶದಿಂದ ತುಂಬ ವಿಷಯಗಳನ್ನು ಕಲಿತು ನಮ್ಮ ಜೀವನದಲ್ಲಿ ಅಳವಡಿಸಿಕೊಳ್ಳಬೇಕು. ಆಗ ಮಾತ್ರ ನಾವು ನಿಜವಾಗಿಯೂ ಸಶಕ್ತ ವಾಗಲು ಸಾಧ್ಯವಾಗಬಹುದು ಎಂದೆನಿಸುತ್ತದೆ... ಈ ಮಾಹಿತಿ ಗಾಗಿ ತುಂಬ ಧನ್ಯವಾದಗಳು ಸರ್..,Not_offensive
@d boss mania Kaili aagde iro shandru mai paruchkotave nnadak naav tale kedskolalla nndagar na nam karnataka dalle yavangu gottilla inna other state,Offensive_Targeted_Insult_Group
Kannada industry is next level ivaga yaru alladsak agalla Kannada industry na,Not_offensive
Even I had Same feelings..!,not-Kannada
@Aiswarya Soundarya HI mem vge,not-Kannada
Making super ,not-Kannada
Kannada indusrty ivag ivaga improve agtaide annovru like madi..,Not_offensive
ಈ ರೀತಿ ಬೇಧ ಭಾವ ಬೇಡ ಇಡೀ ರಾಜ್ಯದಲ್ಲಿ ಅವರನ್ನು ಇಷ್ಟ ಪಡುವ ಅಭಿಮಾನಿಗಳು ಇದ್ದಾರೆ.,Offensive_Untargetede
@naveen v  looo thikamuchkondu hogi nim BALEGARA SUDEEP HELU BARI KANNADA MOVEI THEGIYOKKE MANGDHULLE,Not_offensive
its miss guide,not-Kannada
u great pa love u,Not_offensive
Super song all the best from Shivaraj Kumar fans,Not_offensive
Super song,Not_offensive
ದಯವಿಟ್ಟು ಬಿಡುಗಡೆ ದಿನಾಂಕವನ್ನು ಹೇಳಿ,Not_offensive
ಜನ ಯಾಕೆ ಥಿಯೇಟರ್ ಗೆ ಬರ್ತಿಲ್ಲ ಅಂದ್ರೆ piracy ಫೋನ್ ಅಲ್ಲೇ movie ಸಿಗುತ್ತೆ ಮತ್ಯಾಕೆ ಥಿಯೇಟರ್ ಗೆ ಹೋಗೋದು ಅಂತ ಬರೋಲ್ಲ ಜನ,Offensive_Untargetede
Offter long back coming see Kannada cinema...........New multitalented shankaranna............kannadada gandu,Not_offensive
Rashmika elliddeyakkannnRakshith Shetty rockzzzzzzz,Not_offensive
Hands  up  super  songs,Not_offensive
ನಿಜ ನನ್ಗು ಹಾಗೆ ಆಯ್ತು ಮರ್ರೆ,Not_offensive
sir nem no kodie plz plz,Not_offensive
ಹತ್ತು ವರ್ಷ strict  president rule ಬರಬೇಕು.,Not_offensive
ಇಂಥ ಕಥೆ ಹುಟ್ಟುಹಾಕಿದ ಮಹಾನುಭಾನಿಗೆ ನಮೋನಮಹಾ,Not_offensive
ಸರ್.. ನೀವು ಕೊನೆಯಲ್ಲಿ ಹೇಳಿರುವ ಮಾತು ಸೂಪರ್ ಸರ್...,Not_offensive
@Raja Vishnuvardhana Agreed,not-Kannada
ಬೆಂಕಿ ಜಕಾಸ್ ಇನ್ನೂ ಹೆಚ್ಚಿನ ದಾಗಿ ರೋಸ್ಟ್ ಮಾಡಿ,Not_offensive
Odeya Kannada full movie,not-Kannada
Ayyo gubalgala only tiktok tiktok antha odkotavre only not tiktok 59 apps ban agirodu,Offensive_Targeted_Insult_Group
@Samuel Sam,not-Kannada
ಟಿಕ್ ಟಾಕ್ ಜೊತೆಗೆ ಚೈನೀಸ್ ಪ್ರೊಡೊಕ್ಟ್ ಎಲ್ಲಾನು ಬ್ಯಾನ್ ಮಾಡಬೇಕು,Not_offensive
Obba amman hatra ninge yav maga ista antha kelidhre. Sandalwood fan,Not_offensive
ಇದು ಖಂಡಿತ ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ಅವತಾರ,Not_offensive
Tyrion Lannister spotted 3,not-Kannada
Sar Nim Len nodida mele Nim nija madthbeku SAR plz call Madi,Not_offensive
@Lemon & are you from odissa?,not-Kannada
Idhu charithre shrushtiso haadu...,Not_offensive
ಸೂಪರ್ ಹೊಸ ಪ್ರಯತ್ನ,Not_offensive
Bharatha Dali jathi padathi meljathi kiljathi erovarege  development sadyane ella and  lancha black money erovarege udara agalla. Reservations erovarege Bharatha udara agala innu development kanasina mathu . China Dali latest political parties Kiri Kiri Ella mathe munduvarida desha but Bharatha China ke compare madidare thumba hinde ede . Bharatha Munde barbekadare political onde erbeku or president adikara erbeku. reservation ban agbeku. Meljathi kiljathi ban agbeku. Lancha ban agbeku. Thappu madidavarige kattina shikshe agbeku Saudi Thara . Amele Bharatha udara aguthe .,Not_offensive
ಅದ್ಭುತವಾದ ಸಂಗೀತ ಬೆಂಕಿ ಚಿಂದಿ nAwesome,not-Kannada
ರಕ್ಷಿತ್ ಶೆಟ್ಟಿಯವರು ಎರಡನೇ ಕನ್ನಡದ ಕನಸುಗಾರ,Not_offensive
ಕಣ್ಣೀರು ಹಾಕಿರುವ ಕಾರಣ ತಂದೆಯ ನೆನೆಪು ಅವರು ಕಷ್ಟ ಕಾಲದಲ್ಲಿ ಮಗನ ಬೆಂಗಾವಲಾಗಿ ನಿಂತಿದ್ದಕ್ಕೆ.ಇದನ್ನು ಕೆಲವರು ಅಪಾರ್ಥ ಕಲ್ಪಿಸಿಕೊಂಡಿದ್ದಾರೆ.,Not_offensive
Super song loved it,not-Kannada
Raja Vishnuvardhana it’s available only in Kannada on Amazon prime,Not_offensive
yest olle kalsa nan yavag e kelsa madtaro anta kaytayde thamk u brother full happy,Not_offensive
my fevorat story,not-Kannada
@Nagaraj Manjithaya bro parabhase Alla film chennagirod nodtare Ashte,Offensive_Targeted_Insult_Individual
Tik tok ban I'm full Full Happ bro ..hage pubg nu ban hagbittre Nana kushige paarave illa,Not_offensive
Tamil telugu and malayalam song galalli  rakshith and yash avarige compare madidira,Not_offensive
Step suppppeerrrrrr ide,Not_offensive
ಹೌದು ಇದು ಸಾಕ್ಷಾತ್ ಕೃಷ್ಣ ಕೋಟ ಶಾಪದ ಪರಿಣಾಮ,Not_offensive
Super super bro ,not-Kannada
Ganesh Bhat -ಇಷ್ಟ  ಅಸಭ್ಯವಾಗಿ ನಿನು ಬ್ರಾಹ್ಮಣನಾಗಿ ಮಾತಾಡುವದು ಸರಿ ಅಲ್ಲಾ. ಯಾರಿಗೆ ಮರಾಯ ನಿನ್ನ ಮನೆ ಮಜ್ಜಿಗೆ ಬೆಕಾಗಿದೆ,Offensive_Targeted_Insult_Individual
Film Andre idu. Super movie,Not_offensive
Avanu allla bro avaru annabeku,Offensive_Untargetede
Hindi me lao,not-Kannada
@Nithi nithinNav en madvappa....,Offensive_Targeted_Insult_Individual
superb song,Not_offensive
Anna tumba channag madtiraa.. Super,Not_offensive
ಪದೆ ಪದೆ ಕೇಳೊ ಮ್ಯೂಸಿಕ್ ಗೆ ಶರಣು ನಾರಾಯಣ ಇವನೇ ನಾರಾಯಣ,Not_offensive
Super song guru,Not_offensive
@Nandi Parthasarathi ಯಾಕೆ ಹುಡುಕೊಂಡು ಬಂದ್ರೆ ತುಲ್ಲು ಕೊಡ್ತೀಯಾ ಬೇವರ್ಸಿ,Offensive_Targeted_Insult_Individual
Neen en medhavi Eno guldu,Offensive_Targeted_Insult_Individual
ಇವ್ನಿಗೆ sensorನಲ್ಲಿ UA certificate ಸಿಕ್ಕಿತು ಅದಕ್ಕೆ ಈಗ everybody HANDS UP,Not_offensive
Nanu e video nodtha Ellan  Thumbline nodi e msg madtha edhinin   Alla ri Karnataka dhali kannda movie 100 r.s ticket etre ege ri nododhun  Adhe,Offensive_Untargetede
Super  bro,not-Kannada
Back burn rashmika,Offensive_Targeted_Insult_Group
VERY VERY SUPER SONG,not-Kannada
@Abhigowda Abhigowda,not-Kannada
Super  tippa  story,not-Kannada
Rakshit movie success party Elli maadbekanta iddiri??,Not_offensive
ಒಂದು ಮಿಲಿಯನ್ ಆದಮೇಲೆ ಯಾರ್ಯಾರು ನೋಡ್ತಾ ಇದೀರ ಅವರು ಲೈಕ್ ಕೊಡಿ,Not_offensive
Dana alla ok,Not_offensive
ಅಧ್ಬುತ ಶೆಟ್ರೆ ‌...ಮಾಯಲೋಕದ ಕಿನ್ನರನೋ,Not_offensive
Super guru.. Sariyagi ugdidiya,Not_offensive
Haage madidre nam India dalli ketta kasa eralla anna,Not_offensive
Hollay hrudhayawantha Ashwath sir hawra maganigey heee sthithi noowu,Not_offensive
ಸೂಪರ್ ರಕ್ಷಿತ್ ಶೆಟ್ಟಿ.....ಅಜನೀಶ್ ಲೋಕನಾಥ್ ಏನ್ ಮ್ಯೂಸಿಕ್ ಗುರು ನಿಂದು...ಉಳಿದವರು ಕಂಡಂತೆ..ಕಿರಿಕಪಾರ್ಟಿ..ಅಕಿರ..ರಂಗಿತರಂಗ..ಬೆಲ್ ಬಾಟಮ್...ಪಡ್ಡೆಹುಲಿ...ಜಾನಿ ಜಾನಿ ಎಸ್ ಪಪ್ಪ...ವಾಸು...nಅಚ್ಚ ಕನ್ನಡ ಗೀತೆಗಳುnನೀನ್ ಕೊಟ್ಟಿರೋ ಫಿಲ್ಮ್ ಎಲ್ಲ ಮ್ಯೂಸಿಕ್ ಸೂಪರ್ ಹಿಟ್,Not_offensive
Nija super......... Movie please re release maadi,Not_offensive
Kannada intha Telugu Alli song Chang idhe,Not_offensive
supar anna Ennu Ugiri nan makluge tiktok beda,Not_offensive
Wow .... diya soop.,not-Kannada
