Label,Text
Not_offensive,ಆಂಗ್ಲ ಭಾಷೆ ಬಳಸೋ ಕಾಲದಲ್ಲಿ ಅಚ್ಚ ಕನ್ನಡದಲ್ಲಿ ಸಾಹಿತ್ಯ ಬರೆದಿರುವ ಬರಹಗಾರರಿಗೆ ಕೋಟಿ ಕೋಟಿ ನಮನಗಳು
Not_offensive,@kannadigaru S
Not_offensive,@kannadigaru S ninge nanu yenta helide maraya
Not_offensive,Etara obba adbutha nata
not-Kannada,Hands up???? Kannada naa adhu
Not_offensive,@kannadigaru S uh
not-Kannada,Do you now all alwang
not-Kannada,Manikanta.  Yadav. In. Hutti.   S/w.  21/1
Not_offensive,Super super super
Not_offensive,Anoop Maladakar fudjg
Not_offensive,ಸೂಪರ್ ಡೂಪರ್ ಹಿಟ್ ಮೈ favarate  ಸಾಂಗ್
Offensive_Untargetede,ಬುದ್ಧಿ ಹೇಳೋಕೆ ಬುದ್ಧನೇ ಆಗಬೇಕು ಅಂತ ಏನ್ ಇಲ್ಲ... ತಲೆಯಲ್ಲಿ ಬುದ್ಧಿ ಇದ್ರೆ ಸ್ವಲ್ಪ ಸಾಕು....  Ck
Not_offensive,Nam boss andree kadmenaa guru
not-Kannada,@Ashwini Hr yeaa
Not_offensive,Super  songs
Not_offensive,Super song anjanish lokanath vijaya prakash rashkit shetty
not-Kannada,Hi good night
not-Kannada,So  nice
Not_offensive,idu charitre shrushtrisuva avatara = idu charithre shrushtusuva haadu
Not_offensive,Super  song
Not_offensive,ಕನ್ನಡ ಕೈ ಇಟ್ ಮೇಲೆ ಎಲ್ಲಾ ಬೆಂಕಿನ
Not_offensive,Avane sriman narayana...
not-Kannada,I watch daily
Not_offensive,#Who is here after 17 million n#ಕನ್ನಡ ಸಿನಿಮಾ ಬೆಳೆಯುತ್ತಿದೆ
Not_offensive,@Madhu Yadav havha
not-Kannada,17 million views
Not_offensive,50 ಮಿಲಿಯನ್ ಆಗುತ್ತೆ ಅನ್ನೋರು ಲೈಕ್ ಮಾಡಿ
Not_offensive,ಸಿನಿಮಾ ಅದ್ಭುತ
Not_offensive,Nimm Attendance kodri Kelge nn
not-Kannada,Very soon in tv
Not_offensive,Daily ondhsalanadru ee song na kele kelthivi annovru Attendence haki
not-Kannada,Yup daily  rakshit
not-Kannada,@Krithika Raja
not-Kannada,Super bro
Not_offensive,I love ರಕ್ಷಿತ್
Not_offensive,Super songs in Kannada indastry
Not_offensive,ಸಾಂಗ್ ಸಂಗೀತ ಲಿರಿಕ್ಸ್ ಡಾನ್ಸ್ ವಾಯ್ಸ್ ಹಿಟ್ ಸಾಂಗ್ ಲವ್ ಯು ವಿಜಯ್ ಪ್ರಕಾಶ್  ಸರ್..... Your voice is verry attractive......
Not_offensive,Superb Dancing step's
Not_offensive,Ondu Churu Chennagi illa
Not_offensive,Hands up aadmele best songnn
not-Kannada,Rakshith shetty fan like here
not-Kannada,Hands  up
not-Kannada,11k logo ne kya soch kr dislike kiya
Not_offensive,Super song
Not_offensive,My favorite song in 2019 is Taaja samachara   ಸಾಹಿತ್ಯ ಪ್ರಿಯರೇ ಒಮ್ಮೆ ಈ ಹಾಡು ಕೇಳಿದ್ರೆ ಕೇಳ್ತಾನೆ ಇರ್ಬೇಕು ಅನ್ಸುತ್ತೆ....  Everybody watch this
Not_offensive,Super song guru
not-Kannada,నేను ఇప్పటి వరకు 50 టైమ్స్ చూశా సాంగ్.... సూపర్ సాంగ్ .......nSuper Acting Rakshith Shetty & Good Acting and Super Movie. .......nI am From Andhra
not-Kannada,@SIDDHARAM SHAPUR han
Offensive_Targeted_Insult_Group,dont support kannada shit only telugu ji telugu
not-Kannada,@༆Manju kannadiga༆ ಘಗಖಢಛಞಗಛಜ
Offensive_Untargetede,@tej bangalore yavano ninu le
Offensive_Targeted_Insult_Group,Dislikers r fans of rasmika
Not_offensive,Hands up Eddu charitra srustiso avatar a
Not_offensive,Very good soong
not-Kannada,Hands up guys
Not_offensive,ನಮ್ಮ ಕನ್ನಡ ಸಿನೆಮಾ ಮತ್ತು ಹಾಡುಗಳು ಯಾವ್ ಬಾಲಿವುಡ್ ಚಲನಚಿತ್ರಗಳು ಕಮ್ಮಿ ಇಲ್ಲಾ .................. ಜೈ ಕರ್ನಾಟಕ
Not_offensive,@Seema Ankalgi ft   ft ftnnnnCu
not-Kannada,Salute to you Nusarath Nadaf
not-Kannada,Nusarath Nadaf suparandhttp
Offensive_Targeted_Insult_Individual,Kuladalli keelyavudo huchappa
Not_offensive,My favorite song in 2019 is Taaja samachara   ಸಾಹಿತ್ಯ ಪ್ರಿಯರೇ ಒಮ್ಮೆ ಈ ಹಾಡು ಕೇಳಿದ್ರೆ ಕೇಳ್ತಾನೆ ಇರ್ಬೇಕು ಅನ್ಸುತ್ತೆ....  Everybody watch this
Not_offensive,Hollywood ge kanoo
Not_offensive,ರಾಮ ರಾಮ  ತುಸು  ಧಕ್ಷ  ವೃತ  ಜಾರಿಪ.  . .
Not_offensive,Super song sir
Not_offensive,ನನ್ನ ಗೆಲ್ಬೋದು ಅನ್ನುತ ನಿಂದನು ಓರ್ವ ರಾಕ್ಷಸnnತಪ್ಪಲ್ಲ ಆದರೆ ಅದುವೆ ಊಹೆಗು ಮೀರಿದ ಸಾಹಸ
Not_offensive,Day ge 600K+ Views nEn haavli Guru
Not_offensive,Nice song guru but rashmika mandana Miss
Not_offensive,ಈ ಚಲನಚಿತ್ರ ಬರೆದವನಿಗೆ ಕೋಟಿ ಕೋಟಿ ಧನ್ಯವಾದಗಳು
not-Kannada,Super song in Kannada
Not_offensive,ವಿಜಯ್  ಪ್ರಕಾಶ್ ಅವರ ಧ್ವನಿ ಸೂಪರ್
not-Kannada,15 million views
Not_offensive,Mera masth song guru
Not_offensive,ravi kamakshi super
Not_offensive,Super song 
Not_offensive,According to my kannada hitttttttttttt song
not-Kannada,@SS Gaming ttbn nn n JknOoop
Not_offensive,super hit song kannada
Not_offensive,Super  songs
Not_offensive,Nanu kuda direction course kalita iddene...nimma e mail I'd idre send Madi bro...nanu ondu script bardiddene... Trying hard make film ....
not-Kannada,@vinoddevadiga Jogimane manjunathshettymjadda@gmail.com
Not_offensive,Bro ninna uru yavdu
Not_offensive,@vinoddevadiga Jogimane now staying in Bengaluru
Not_offensive,@vinoddevadiga Jogimane neev irodh elli?
Not_offensive,@Manjunath shetty Bhatkal bro...nanna friend Manju film industrynalli iddane...namma urinavre...nanna friend...nanna contactnalli iddne... script matadiddeve....ottige seri discuss madona ...
Not_offensive,@Manjunath shetty next month bengluru barta idini sigona ...bro....
Not_offensive,@vinoddevadiga Jogimane okay
Not_offensive,Super song Vijay Prakash
Offensive_Targeted_Insult_Other,Dislike kon kiya re m###₹##0d ..
Not_offensive,e hadu kannada vanne yetti tori charitre shrustiside edu kannada da hemme
not-Kannada,हिन्दी में कब रिलीज़ होगी इंतजार कर रहे हैं
not-Kannada,Good job bro
Not_offensive,Anna super aaegi magadheera videos entertainment new folder
Offensive_Targeted_Insult_Other,Le tiktok huchhu sulemakle
Offensive_Targeted_Insult_Individual,Le Bindu thudugi
Offensive_Targeted_Insult_Individual,Neen en medhavi Eno guldu
Offensive_Targeted_Insult_Individual,Estella matadonu elli matadodkintta border ge hogi matado maraya
Offensive_Untargetede,Hee sulli makalla videos beda. Tiktok ban agidhe holli kelsa
Offensive_Targeted_Insult_Individual,Oooo bindu aunty Nin badukbeka tik tok delete maduu
Not_offensive,ಕೊಳ್ಳುತ್ತಿರುವ ಕೊಬ್ಬರಿ ಮಿಥೈ ಮುಖದವಳು nnಚೆನ್ನಾಗಿ ಬೈತೀರಾ ಸರ್
Not_offensive,ಭಾರತದ ಗಡಿಗೆ ಅವನನ್ನೇ ಕಳುಹಿಸಿ ನಿಲ್ಲಿಸಲಿ ಇದ್ದವನು
Not_offensive,Super guru neevu
Not_offensive,ಸೂಪರ್ voice and i am very happy for banning tiktok app
Not_offensive,ನಾನ್ ಸಬ್ಸ್ಕ್ರೈಬ್ ಮಾಡಿದೆ
Offensive_Targeted_Insult_Other,Super super super
Not_offensive,Osm vedio anna
Offensive_Targeted_Insult_Individual,Tikto nan Shanta
not-Kannada,Super fantastic bro
not-Kannada,So nice bro
Not_offensive,Supper agi madiddiya guru
Not_offensive,Modijji avrige gothu aste gothu soldiers value
Not_offensive,Nija bro kolithiro kobbari mukha ne. Inthavrinda ne first minus India ge.
Not_offensive,Anna super Anna
Not_offensive,Super Ri Nijvaglu Nevu Creative Kannadigane
Not_offensive,Nim video yella entertainment ede keep rocking
Offensive_Targeted_Insult_Other,Bro e tiktok madovrna modlu thuldu sayisbeku ...nBari bildup kodo sedegale erodu bvrc galu
Not_offensive,Super guru continue
Offensive_Targeted_Insult_Other,Ee  boli maklige deshakoskara1 app delete madakkaglilla
Not_offensive,Lo Anna ninu nijvada hero kanocorrect agi helde
Not_offensive,ನೀಜಾ ಅಣ್ಣಾ ಸೂಪರ್ 
Not_offensive,China apps yallu remove madbeku sir  Nev innu strongag warning kodbeku sir
not-Kannada,Super bro
Not_offensive,Bro na tiktok use madath idila but ivga tiktok installed madi  single star rating kotu uninstall madini
Not_offensive,ಕೊನೆಗೂ ಟಿಕ್ ಟಾಕ್ ಬ್ಯಾನ್ ಆಯ್ತಲ
Not_offensive,ಸೂಪರ್ ಸೂಪರ್ ಸೂಪರ್ ಬ್ರದರ್
not-Kannada,I'm soo soo happiiii
Not_offensive,Nakkan idhu idhu roast andhery
Not_offensive,Bro super bro allarigu artha agothara  alidira
Not_offensive,Super guru
Not_offensive,Super guru tq
Offensive_Untargetede,Tiktok matra alla bro chaina du ellanu ban madbeku
Offensive_Targeted_Insult_Other,Le hudugira tik tok bidi banni lagori aduma horagde social distance nalli lagori ata tik tok ge tata only for tik tok girls ________
Offensive_Targeted_Insult_Other,Super guru neenu tiktak sede galige yeneludru arthagalla
Not_offensive,Super guru est chennagi arta madisidira
Not_offensive,ಟಿಕ್ ಟಾಕ್ ಜೊತೆಗೆ ಚೈನೀಸ್ ಪ್ರೊಡೊಕ್ಟ್ ಎಲ್ಲಾನು ಬ್ಯಾನ್ ಮಾಡಬೇಕು
Not_offensive,Super guru ....hodi hodi channagi ti....hodi e tiktok kagegalge ...
Not_offensive,Guru mast agi helidira
not-Kannada,Well said bro
Not_offensive,ನಾವು tik.tok use ಮಾಡಿದಿವಿ ಬ್ರದರ್ but
Not_offensive,Super bro nim nice and dialogue bro
Offensive_Targeted_Insult_Other,ಚೀನಿ ಸೂಳೇಮಕ್ಕಳ ಎಲ್ಲಾ ಆ್ಯಪ್ ಗಳನ್ನು ಬ್ಯಾನ್ ಮಾಡಿದ್ದು ತುಂಬಾನೇ ಖುಷಿಯಾಯ್ತು.n    ಜೈಹಿಂದ್
Not_offensive,Dagar binduna modlu china ge kalsrappa
not-Kannada,Nice voice bro
Offensive_Targeted_Insult_Other,Sholay makalu China
Not_offensive,Mastt AG helidna guru
not-Kannada,Super awesome bro
not-Kannada,Sup bro
Not_offensive,Chindi guru... tik tok ban agi yar thika urkoltha avree avru hogi Indian army mathe Modhiji naa keli..! Lowda antha tik tok li questions madodala..!!!
Not_offensive,Chinna voice super jai army
Not_offensive,R u tok tok girl??
Offensive_Targeted_Insult_Individual,Divakar gee saryag ugdidhiraa.. lob u broo
Not_offensive,En helde guru sakkath.tik tok madorgella super agi heldre
Not_offensive,ಏನಾದರೂ ತಪ್ಪಿದ್ದರೆ ಕ್ಷಮೆ ಇರಲಿ..nಹೀಗೆ support ಮಾಡ್ತೀರಿ ನಾನು ನಿಮಗೆ entertainment ಕೊಡ್ತಿರ್ತಿನಿ...nಹಾಗೆ instgram ಅಲ್ಲೂ ಕೂಡ follow ಮಾಡಿn
not-Kannada,Instagram bya agithi ana
Not_offensive,Super guroonSakkattagittu video. ...
Not_offensive,Yen thapu illa Inna chanag ugibeku
Not_offensive,Yamma..kivili raktha barthide supper guroo
not-Kannada,Super comment sir
Not_offensive,@Gagan Gouli baya yake bro follow madi astondu kettoralla navu
Not_offensive,@kushal kumar thankz hage insta alli follow madi
not-Kannada,@Creative Kannadiga ok bro
Not_offensive,Kolthogiro kobri mitai mukadavle na..?nYappa devre neenu ugidu uppakodralli no
Not_offensive,ಏನು ತಪ್ಪಿಲ್ಲ ಸರಿಯಾಗಿ ಹೇಳಿದ್ದಿರಾ
Not_offensive,I ಸೂಪರ್ Brother
not-Kannada,I like your voice bro
Not_offensive,Super annna neevu
Not_offensive,Thumba chennagide agbeku nan maklge
Offensive_Untargetede,Super guru. Chinage huttida sooleaklige saryagi hugididiya
Not_offensive,Yenu tappilla bidu bro pakka helidiya
Not_offensive,Thappu ella nima kelavodu dailog druva sarja thara ede sprrrr
Not_offensive,Yenu tappilla guru ...
Not_offensive,ನೀವು ಹೇಳಿದ್ದರಲ್ಲಿ ಎನೂ ತಪ್ಪಿಲ್ಲ ...
Not_offensive,Super anna yenu thappila yela sari agi hellidira super
not-Kannada,I like ur all videos
Not_offensive,ಸರಿ ಇದೆ ಅಣ್ಣ
Not_offensive,Pakka Anna Nivu helidu pakka nija
Not_offensive,super bro love you
Not_offensive, anna super
Offensive_Targeted_Insult_Other,Bindu gowda ge sariyyagi batthi itree sir ..super sir neevu
Not_offensive,Supperb broo... Sakathagi helidira
Not_offensive,Bro nanu tik tok install madidde..onde dinakke uninstall madde....matte tik tok sahavasakke hogilla...allinda tik tok agu hogugalanna troll video dalle nodi njoy madta idini....super bro...
Not_offensive,Appani huttida video guru super
Offensive_Targeted_Insult_Individual,Bindu gowda dagar
Not_offensive,ತುಂಬ ಚನ್ನಾಗಿ ಅಥ೯ವಾಗುವ ರೀತಿ ಮಾಹಿತಿ ನೀಡಿದ್ದಿರಾ ಧನ್ಯವಾದಗಳು...
not-Kannada,Bro super super
Not_offensive,Super guru
Not_offensive,Nana support Ninna ge erote bhi  nBut nice video good luck Anna
Offensive_Targeted_Insult_Individual,Yavalo bindu Gowda avulu Thu.......... Nan Ke................
Not_offensive,Guru nun super super super
Not_offensive,Bro Gadi le hoge nintkoloke heali avn beja bayge barrage bole magange
Not_offensive,supar anna Ennu Ugiri nan makluge tiktok beda
Not_offensive,@Ajaya shetty sari bidi
Offensive_Targeted_Insult_Individual,@amithkumar D boss fan kanda adhu bale alla kadga..yeshte adru d boss obba g*avne ge bari local (gare kelsdavru
Not_offensive,@prithvi nayak nindu ade sudeep sir da caste alva
Not_offensive,@sachin Mankar hu bro
not-Kannada,@prithvi nayak haiwan  utteflop
not-Kannada,@Ajaya shetty no no pailwan 2000 days in mars
Offensive_Targeted_Insult_Individual,@Kiccha Vitthal ಏನ್ಲ ಬಳೆಗಾರ ಲುಚ್ಛನ್ ಫ್ಯಾನ್ಸ್
Offensive_Targeted_Insult_Individual,@Kiccha Vitthal ನಿಮ್ಮ ಅವ್ವ ಗಲೀಜ್ ಅಂತೇ
Offensive_Targeted_Insult_Individual,@prithvi nayak ನಿಮ್ಮ ಅವ್ವ ಹಾದರಗಿತ್ತಿ
Offensive_Untargetede,@MOVIES BOX crct bro ಪೈಲ್ಸ್ ಮ್ಯಾನ್ ರನ್ನಿಂಗ್ ಸಕ್ಸಸ್ಫುಲ್ಲಿ ಇನ್ ಅನಸ್ (ಮುಕುಳಿ )
Offensive_Targeted_Insult_Group,@Kiccha Vitthal ಲುಚ್ಛನ್ ಫ್ಯಾನ್ಸ್ ಉರ್ಕೋತಾವ್ರೆ d boss ಬೆಳಿಯೋದು ನೋಡಿ... ಕಂಜೂಸ್ ನನ್ ಮಕ್ಳು... ಸೇಮ್ ಅವುನ್ ತರ ನೇ msg ಮಾಡ್ತಾವ್ರೆ  ಸರಿ ಬಿಡಿ ಅಂತಾ ಸೇಮ್ ಡೈಲೌಗ್ ಲುಚ್ಚಾ ಹೇಳ್ತಾನೆ ಸರಿ ಬಿಡಿ ಅಂತಾ lol
Offensive_Targeted_Insult_Individual,@Kiccha Vitthal ಕಚ್ಚಾ ಸುದೆಪಿ
Not_offensive,@Kiccha Vitthal ಬಳೆಗಾರ ಫ್ಯಾನ ಆ
Offensive_Targeted_Insult_Group,@Kiccha Vitthal ದಬಾಂಗ್ ಆಲ್ಸೋ ಏನು ಆಲ್ರೆಡಿ ಫ್ಲಾಪ್
Offensive_Targeted_Insult_Group,@Kiccha Vitthal ಲೆ ಕುನ್ನಿ ಗಳ ಲುಚ್ಛನ್ ಫ್ಯಾನ್ಸ್ keldro mangya nan makla.. ನಿಮ್ಮ ಲುಚ್ಛನ್ ತರ ಬಕೆಟ್ ಹಿಡಿದು ಬೇರೆ ಲ್ಯಾಂಗ್ವೇಜ್ ಅವ್ರಿಗೆ... ಸೈಡ್ ರೋಲ್ ಮಾಡಿಲ್ಲ... ಮೊನ್ನೆ bigboss trp ಕಡಿಮೆ ಆಗಿದೆ ಅಂತಾ ಸಲ್ಮಾನ್ ಖಾನ್ ಗೇ ವಿಡಿಯೋ ಕಾಲ್ ಮಾಡವ್ರೆ... ಕುಚನ್ ಕೈ ಇಂದ ಏನು ಆಗಲ್ಲಾ bigboss also flop in trp...
Offensive_Targeted_Insult_Individual,@TROLL MONSTER_KANNADA nim maneg bande iru ning hosa tengi sigtale 4monts admele soo be happy bro nim amman sule magne
Offensive_Targeted_Insult_Individual,@prithvi nayak lo ಬೇರೆ ಲ್ಯಾಂಗ್ವೇಜ್ ಅವ್ರಿಗೆ ಬಕೆಟ್ ಹಿಡಿದಿಲ್ಲ ಬಿಡೋ ನಮ್ ಬಾಸ್.... ಸೈಡ್ ಆರ್ಟಿಸ್ಟ್ ಇನ್ ಸೈರಾ &ದಬಾಂಗ್ 3 ಅದ್ರಲ್ಲೂ ಹೆವಿ buildupಲುಚಂದು..... ಸೈಡ್ ರೋಲ್ ಬಾಡಿ ನೇ ಇಲ್ಲಾ ಪೈಲ್ವಾನ್ ಅಂತಾ ಹೆಸರು ಬೇರೆ ಅಸ್ಥಿಪಂಜರ ಅಂತಾ ಹೇಳ್ಬೇಕು.... ಯಾವ್ ಥಿಯೇಟರ್ ಅಲ್ಲೀ ಇಲ್ಲಾ ಗುರು ಪೈಲ್ವಾನ್ 100 ಡೇಸ್ ಕೂಡ ಆಗಿಲ್ಲ utter
Offensive_Targeted_Insult_Group,@prithvi nayak ನಿಮ್ಮ ಅಮ್ಮ ಹಾದರಗಿತ್ತಿ
Offensive_Targeted_Insult_Individual,@prithvi nayak ನಿನ್ ತುಲ್ಲು ವಾಸ್ನಿ
Offensive_Targeted_Insult_Individual,@prithvi nayak ನಿನ್ ತುಲ್ಲುಗೆ ಗಲೀಜ್
not-Kannada,@TROLL MONSTER_KANNADA lai dagar fansu jaggu dada flop u kurukshetra flopu tarak flop u
Offensive_Targeted_Insult_Individual,@prithvi nayak ನಿಮ್ಮ ಅಪ್ಪ ನಾಮರ್ದ
Offensive_Targeted_Insult_Individual,@prithvi nayak ನಿ ಷಂಡ
Offensive_Targeted_Insult_Individual,@prithvi nayak ನೇ ಮಿಂಡ್ರಿ ಮಗ
Offensive_Targeted_Insult_Individual,@prithvi nayak ನಿಮ್ಮ ಅಕ್ಕುನ್ ಮಿಂಡ ನಾನೆ
Offensive_Targeted_Insult_Individual,@prithvi nayak ನಿಮ್ಮ ಅಮ್ಮ ಕಂಡೋರಿಗೆ ಹಡಿಲಿ
Offensive_Targeted_Insult_Individual,@prithvi nayak ನಿನ್ ತುಲ್ಲಗೆ ಬಕಾರ್ಡಿ ಬಿಯರ್ ತುರ್ಕಾ
Offensive_Targeted_Insult_Individual,@prithvi nayak  ನಿನ್ ತುಲ್ಲುಗೆ ನನ್ ತುಣ್ಣಿ ಇಡ್ಲಿ
Offensive_Targeted_Insult_Group,@prithvi nayak ಚಪ್ಪರ್ ಬೋಳಿಮಕ್ಳ.. ಲುಚ್ಛನ್ ಫ್ಯಾನ್ಸ್ ಬುದ್ದಿ ಎಲ್ಲಿಗೆ ಹೋಗುತ್ತೆ ಎಲ್ಲಿ ಹೋದ್ರು ಬರಿ ಉರ್ಕೋಳ್ಳೋದೇ ಆಯ್ತು ನಿಮ್ಮ ಜನ್ಮಕ್ಕೆ.. ನಿಮ್ಮ ಲುಚನ್ಗೆ ಹೇಳ್ದ್ರೋ ಒಂದಾದ್ರು ಹಿಟ್ ಸೀರಿಯಲ್ ಕೊಡು ಅಂತಾ ಪೈಲ್ವಾನ್ ಸೀರಿಯಲ್ ಆಲ್ಸೋ ಫ್ಲಾಪ್
Offensive_Targeted_Insult_Individual,@prithvi nayak ನಿಂಗ್ ತುಲ್ಲುಗೆ ಫ್ಲಾಪ್
Offensive_Targeted_Insult_Group,@prithvi nayak ಉರ್ಕೊಂಡ ಲುಚ್ಛನ್ ಫ್ಯಾನ್ bcz
Offensive_Targeted_Insult_Individual,@prithvi nayak ನಿಮ್ಮ ಅಮ್ಮ ಆಲ್ಸೋ ಫ್ಲಾಪ್
Not_offensive,@prithvi nayak ಪೈಲ್ವಾನ್ ರನ್ನಿಂಗ್ ಸಕ್ಸಸ್ ಫುಲ್ ಇನ್ mars
Not_offensive,@prithvi nayak lo ಶಿಷ್ಯ ವಿಷ್ಯ ಗೊತಾಯ್ತಾ... ನಾನು ಇವತ್ತು ಥಿಯೇಟರ್ ಗೇ ಹೋಗಿದ್ದೆ ದಬಾಂಗ್ 3 ಅಡ್ವಾನ್ಸ್ ಟಿಕೆಟ್ ತಗೋಳೋಕೆ.. ಅವ್ರು ಹೇಳಿದ್ರು ಏಲಿಯನ್ಸ್ ಬಂದು ಟಿಕೆಟ್ ತಗೊಂಡು ಹೋದ್ವು 1000ಡೇಸ್ sold out anta... ನಂಗೆ ಸುರ್ಪ್ರೈಸ್ ಆಯ್ತು ಲುಚ್ಚಾ ಸುದೀಪ್ ಗೇ ಬೇರೆ ಗ್ರಹ ದಲ್ಲೂ ಫ್ಯಾನ್ಸ್ ಇದಾರೆ ಅಂತಾ omg.. !!!
Offensive_Targeted_Insult_Individual,@TROLL MONSTER_KANNADA bande iru haktini nim amman tulge sule khaan
Offensive_Targeted_Insult_Individual,@prithvi nayak ನಿಮ್ಮ ಅವ್ವುನ್ ಹತ್ರಾ ಹೋಗು ಕೊಡ್ತಾಳೆ ತಿಕಾ ನಾ
Offensive_Targeted_Insult_Individual,@TROLL MONSTER_KANNADA nim ammange nan hakde tunne nathangi siktale avl na vrdashramkke serstini yakandre ninge nodkollake yogyate illa adukkehogo jumper( chupper)
Offensive_Targeted_Insult_Individual,@TROLL MONSTER_KANNADA sak nilsu guru nim amma dagar anta oorgella gottu adunna ee tara helada
Offensive_Targeted_Insult_Individual,@TROLL MONSTER_KANNADA adikke hendhi kivi na hardu jail ge hoda sule maga yaruu
Offensive_Targeted_Insult_Individual,@TROLL MONSTER_KANNADA jail ge hog bandh sule maga
Offensive_Targeted_Insult_Individual,@TROLL MONSTER_KANNADA nD boob's beleyodanna nodi urakotidaranDagar fan namma BØSS beleyodanna nodi nimm gandu darshan ne urakondiddu......
not-Kannada,@TROLL MONSTER_KANNADA nSandalwood dagar dasa (DBOOBS)
Offensive_Targeted_Insult_Group,@TROLL MONSTER_KANNADA nNimm Todeya release gu modale damaar
Offensive_Targeted_Insult_Individual,@TROLL MONSTER_KANNADA nNimma maneli iruva ladies yalrogu nane galuj madiddu.... nInnu ninu yavanige huttidyo papa
Offensive_Targeted_Insult_Individual,@TROLL MONSTER_KANNADA bari nim amma matra kodadu yakadre nim amma hutt dagar adikke nin na hetirodh
Not_offensive,@CHNADU Ganeshakar hlo ಹೇಳಪ್ಪ ಇದಿನಿ
Offensive_Targeted_Insult_Individual,@Kiccha Vitthal ಹೋಗಿ ಸುದೀಪ್ ಹಳೆ interview ನೋಡು ಯಾರಿಗೆ ಫ್ಯಾನ್ following ಜಾಸ್ತಿ ಇದಾನೆ ಅಂತಾ ಅವ್ನೆ ಹೇಳಿದನೇ ಷಂಡ... ಬಳೆಗಾರ
Offensive_Targeted_Insult_Individual,@Kiccha Vitthal ನಿಮ್ಮ ಹೈವಾನ್ ಫ್ಲಾಪ್
Not_offensive,@Kiccha Vitthal ಸುದ್ವಪಿ nxt ಫಿಲಂ ರಿಲೀಸ್ ಇನ್ mars
Offensive_Targeted_Insult_Individual,@Kiccha Vitthal ನಿಮ್ಮ ಅವ್ವ ಹಾದರಗಿತ್ತಿ... ನಿನ್ ದೊಡ್ಡ ಷಂಡ
Offensive_Targeted_Insult_Individual,@prithvi nayak ಅದಿಕ್ಕೆ ನಿಮ್ಮ ಲುಚ್ಚಾ ಹೆಂಡ್ತಿ ಮೇಲೆ ಅನುಮಾನ ಪಟ್ಟು ಡೈವರ್ಸ್ ಮಾಡೋಕೆ ಹೋಗಿದ್ದ ಯಾರೋ ಬುದ್ದಿ ಹೇಳಿದರೆ... ಗಂಡರ ಗಂಡ ಜಗ ಮಿಂಡ ನಿಮ್ಮ ಕಾಮಣ್ಣ... ಲುಚ್ಚಾ ಬಳೆಗಾರ
Offensive_Targeted_Insult_Individual,@prithvi nayak ನಿಮ್ಮ ಅವ್ವ ಊರ್ ಹಾದರಗಿತ್ತಿ ಅಂತೇ ಒನ್ ನೈಟ್ ಕಳ್ಸ್ಕೊಡು ನಿಂಗೆ ತಮ್ಮ ನ್ನ ಕೊಡ್ತೀನಿ... ಲೋ ಚೋದು bookmyshow alli hogi nodu ದಬಾಕ್ 3 ರೇಟಿಂಗ್ಸ್ 63% ede. ಇನ್ನು ಒನ್ ವೀಕ್ ಆಗಿಲ್ಲ ತು.. ಹೋಗಿ ಒಡೆಯ ರೇಟಿಂಗ್ಸ್ ನೋಡು 15 ಡೇಸ್ ಆದ್ರೂ 80% ಇದೇ... ನೋಡು ಬೇಕಾದ್ರೆ ಗಾಂಡು ಸುಮ್ನೆ ಯಾಕ್ ತಿಕಾ ಉರ್ಕೋತಿಯ ಲೌಡೆ... ನಿಮ್ಮ ಲುಚ್ಚಾ continues 4 ಫ್ಲಾಪ್ ಫಿಲಂ ಕೊಟ್ಟ ಯಾಪ್ಪಾ ತು ಫ್ಲಾಪ್ ಸ್ಟಾರ್ ಬಳೆಗಾರ ..
Offensive_Targeted_Insult_Individual,@Kiccha Vitthal ಲೋ ನಿಮ್ಮ ಲುಚ್ಛನ್ ದಬಾಕ್ 3.. ದಬಾಕೊತಲ್ಲೊ  villian
Offensive_Targeted_Insult_Individual,@TROLL MONSTER_KANNADA nDagar fan modalu tilakonda matado gubal.....nYaramunde aadre ee tara heludre metteli hoditara pa......
Offensive_Targeted_Insult_Group,@Kiccha Vitthal ಶಾಟ ಕಿತ್ಕೊಳ್ಳೋಕೂ ಆಗಲ್ಲಾ ಲುಚ್ಚಾ ನ್ ಫ್ಯಾನ್  ನೀವ್ 10 ಜನ ಬಂದ್ರೆ ನಾವು 100 ಜನ ಗೊತ್ತಲಾ d boss power.. nim lucha n kelu helatane mindrike
Offensive_Targeted_Insult_Individual,@prithvi nayak lo ninu ಅನ್ನ ತಿಂತೀಯಾ ಅಲ್ಲಾ ಅದು ರೈತನಿಂದ ಕಣೋ... ಯಾರನು ಕೀಳಾಗಿ ನೋಡ್ಬೇಡ.. standard anbeda bcz nin erode avrinda... adikke nin buddi gottagutte tu respect kodo... lo mari d boss.. nim kichan ginta jasti salary annodu kalko.. nin helid matu enadru auto drivers
Not_offensive,Bokka d boss ke. D boss andre druva boss onde.
Offensive_Targeted_Insult_Individual,@Arun Jaanu nimma Amman tulla sulemagane bacha nan maga avanu
Offensive_Targeted_Insult_Individual,@prithvi nayak nimma Amman tulla suledeepa movie yavdu hit aagide helu recent aagi bandidralli
Offensive_Targeted_Insult_Individual,@Darshan Jain gottu bidu maga ningu avna bagge sumne yake bildup
